episode,step,return
1464,67,50.689134
1465,80,45.759131
1466,78,49.402186
1467,69,51.380819
1468,85,52.260673
1469,104,48.935997
1470,82,49.64581
1471,105,45.597582
1472,92,48.943294
1473,98,50.719588
1474,83,50.566883
1475,124,47.661882
1476,83,46.694197
1477,85,49.7231
1478,147,50.241626
1479,98,48.491824
1480,232,38.837885
1481,105,48.690295
1482,102,50.118606
1483,86,47.708626
1484,88,48.989214
1485,103,45.82223
1486,85,50.374239
1487,82,51.859322
1488,83,52.142488
1489,75,50.927493
1490,84,52.869215
1491,80,49.963994
1492,79,47.162788
1493,72,51.731159
1494,78,50.625835
1495,64,48.724465
1496,73,47.78524
1497,85,51.493513
1498,87,50.576769
1499,73,51.52592
