episode,step,return
1480,90,44.02966
1481,109,40.750653
1482,132,41.658061
1483,106,43.644693
1484,100,43.035827
1485,83,42.579958
1486,121,39.75739
1487,85,42.222238
1488,89,42.990686
1489,71,43.779247
1490,80,43.943707
1491,272,35.073322
1492,74,40.126582
1493,162,36.491596
1494,999,10.506297
1495,88,45.902837
1496,83,41.340355
1497,88,45.037562
1498,80,42.717867
1499,119,44.092244
