episode,step,return
1446,103,45.527641
1447,79,45.085138
1448,87,44.674205
1449,80,44.885982
1450,125,45.636571
1451,80,44.273531
1452,90,45.854965
1453,69,46.325436
1454,66,41.615312
1455,78,48.02294
1456,80,45.357754
1457,83,44.371859
1458,76,43.001647
1459,87,45.946192
1460,82,47.174341
1461,84,46.133167
1462,106,43.055395
1463,87,46.485712
1464,85,47.298037
1465,78,44.30674
1466,93,47.506639
1467,95,46.677821
1468,109,46.774583
1469,73,44.448227
1470,73,43.953633
1471,93,46.964693
1472,81,48.077931
1473,79,45.641885
1474,86,46.369821
1475,95,46.167322
1476,87,46.833312
1477,75,44.378356
1478,94,47.07432
1479,84,47.317027
1480,76,46.478246
1481,97,44.579866
1482,95,45.764325
1483,90,43.844434
1484,81,46.284135
1485,79,45.692145
1486,83,46.546002
1487,85,46.680509
1488,74,47.5056
1489,79,46.485974
1490,74,46.217359
1491,76,45.385729
1492,89,45.602336
