episode,total_steps,return,steps,done_reason,fmax_last,buffer_size,cif_path
216,12637,-51.780433,29,bond,48.396450,300000,"mofs/train_pool_valid/qmof-a0936dc.cif"
217,12667,-55.675715,30,bond,132.533020,300000,"mofs/train_pool_valid/qmof-297ee2d.cif"
218,12745,-143.270131,78,bond,155.042389,300000,"mofs/train_pool_valid/qmof-576fe59.cif"
219,12770,-47.111655,25,bond,558.887939,300000,"mofs/train_pool_valid/qmof-4ef8443.cif"
220,12815,-87.156428,45,bond,349.927704,300000,"mofs/train_pool_valid/qmof-15bcb48.cif"
221,12843,-52.935507,28,bond,167.433334,300000,"mofs/train_pool_valid/qmof-77e8a1f.cif"
222,12896,-80.071691,53,bond,1521.756226,300000,"mofs/train_pool_valid/qmof-075d3eb.cif"
223,12918,-37.202408,22,bond,114.602188,300000,"mofs/train_pool_valid/qmof-d1f7039.cif"
224,12945,-50.001354,27,bond,133.033401,300000,"mofs/train_pool_valid/qmof-c5996c8.cif"
225,12979,-57.013561,34,bond,157.242996,300000,"mofs/train_pool_valid/qmof-51097b4.cif"
226,13013,-60.655641,34,bond,148.231995,300000,"mofs/train_pool_valid/qmof-d1f96a7.cif"
227,13040,-56.829412,27,bond,638.248535,300000,"mofs/train_pool_valid/qmof-4d08885.cif"
228,13087,-101.076116,47,bond,5268.229004,300000,"mofs/train_pool_valid/qmof-020f390.cif"
229,13137,-100.302804,50,bond,1170.693848,300000,"mofs/train_pool_valid/qmof-18059b1.cif"
230,13169,-58.382380,32,bond,78.008347,300000,"mofs/train_pool_valid/qmof-fd1f953.cif"
231,13193,-50.260650,24,bond,64.117233,300000,"mofs/train_pool_valid/qmof-e0c423e.cif"
232,13223,-42.951335,30,bond,67.753746,300000,"mofs/train_pool_valid/qmof-149aeaf.cif"
233,13266,-70.768853,43,bond,1096.670166,300000,"mofs/train_pool_valid/qmof-5075011.cif"
234,13310,-89.282407,44,bond,247.279404,300000,"mofs/train_pool_valid/qmof-16de531.cif"
235,13353,-88.451980,43,bond,659.027527,300000,"mofs/train_pool_valid/qmof-0b55938.cif"
236,13414,-128.809379,61,bond,99.835526,300000,"mofs/train_pool_valid/qmof-7571eaa.cif"
237,13470,-98.016315,56,bond,235.631088,300000,"mofs/train_pool_valid/qmof-17ff8b1.cif"
238,13516,-87.259541,46,bond,152.771454,300000,"mofs/train_pool_valid/qmof-b7c4144.cif"
239,13536,-38.350325,20,bond,822.131104,300000,"mofs/train_pool_valid/qmof-545c247.cif"
240,13587,-85.689351,51,bond,2294.570557,300000,"mofs/train_pool_valid/qmof-6332593.cif"
241,13679,-167.004797,92,bond,10048.497070,300000,"mofs/train_pool_valid/qmof-ef538ec.cif"
242,13724,-98.387766,45,bond,113.418266,300000,"mofs/train_pool_valid/qmof-acef972.cif"
243,13761,-77.252506,37,bond,268.362732,300000,"mofs/train_pool_valid/qmof-4a90c3e.cif"
244,13781,-42.228996,20,bond,104.671204,300000,"mofs/train_pool_valid/qmof-c05888d.cif"
245,13803,-44.584106,22,bond,1370.852661,300000,"mofs/train_pool_valid/qmof-2db923e.cif"
246,13874,-143.532125,71,bond,6866.485840,300000,"mofs/train_pool_valid/qmof-cbe57c8.cif"
247,13906,-63.815667,32,bond,178.861786,300000,"mofs/train_pool_valid/qmof-cda9fd1.cif"
248,13963,-106.843304,57,bond,92.081001,300000,"mofs/train_pool_valid/qmof-a80578f.cif"
249,13978,-32.440589,15,bond,82.576584,300000,"mofs/train_pool_valid/qmof-55f4d83.cif"
250,14011,-57.954579,33,bond,150.072372,300000,"mofs/train_pool_valid/qmof-a81e277.cif"
251,14049,-73.560491,38,bond,149.335037,300000,"mofs/train_pool_valid/qmof-900340c.cif"
252,14099,-96.151653,50,bond,540.323242,300000,"mofs/train_pool_valid/qmof-4288fb3.cif"
253,14128,-61.043254,29,bond,168.576096,300000,"mofs/train_pool_valid/qmof-206f428.cif"
254,14172,-86.729004,44,bond,2897.566162,300000,"mofs/train_pool_valid/qmof-2160282.cif"
255,14215,-83.408865,43,bond,2523.189941,300000,"mofs/train_pool_valid/qmof-eb59e39.cif"
256,14321,-174.220933,106,bond,12299.066406,300000,"mofs/train_pool_valid/qmof-98d94aa.cif"
257,14354,-64.611772,33,bond,263.890137,300000,"mofs/train_pool_valid/qmof-7d2356b.cif"
258,14388,-61.994092,34,bond,2341.173584,300000,"mofs/train_pool_valid/qmof-95aa0a6.cif"
259,14410,-34.939002,22,bond,65.272057,300000,"mofs/train_pool_valid/qmof-9140a3c.cif"
260,14429,-38.125095,19,bond,116.366180,300000,"mofs/train_pool_valid/qmof-a645700.cif"
261,14453,-44.788025,24,bond,86.990395,300000,"mofs/train_pool_valid/qmof-12fff70.cif"
262,14474,-36.606778,21,bond,146.389557,300000,"mofs/train_pool_valid/qmof-f0aa616.cif"
263,14500,-47.337464,26,bond,66.144272,300000,"mofs/train_pool_valid/qmof-e9201ea.cif"
264,14573,-126.891263,73,bond,2724.362305,300000,"mofs/train_pool_valid/qmof-e647695.cif"
265,14594,-39.863485,21,bond,153.636780,300000,"mofs/train_pool_valid/qmof-2202f09.cif"
266,14647,-94.688784,53,bond,391.677887,300000,"mofs/train_pool_valid/qmof-14f8281.cif"
267,14708,-109.260100,61,bond,376.996948,300000,"mofs/train_pool_valid/qmof-8e4b4ba.cif"
268,14724,-28.360689,16,bond,97.412903,300000,"mofs/train_pool_valid/qmof-7873cd2.cif"
269,14762,-65.529144,38,bond,82.607376,300000,"mofs/train_pool_valid/qmof-25af73a.cif"
270,14795,-55.760706,33,bond,138.067581,300000,"mofs/train_pool_valid/qmof-57ccf52.cif"
271,14815,-41.052317,20,bond,77.202492,300000,"mofs/train_pool_valid/qmof-42e0f21.cif"
272,14847,-68.817997,32,bond,230074.687500,300000,"mofs/train_pool_valid/qmof-4280630.cif"
273,14878,-55.900364,31,bond,320.672211,300000,"mofs/train_pool_valid/qmof-bf937bb.cif"
274,14899,-37.630641,21,bond,265.071228,300000,"mofs/train_pool_valid/qmof-9f8e842.cif"
275,14926,-48.543265,27,bond,266.261536,300000,"mofs/train_pool_valid/qmof-309dedf.cif"
276,14975,-98.995462,49,bond,3426.251953,300000,"mofs/train_pool_valid/qmof-94ee8a1.cif"
277,15004,-53.687968,29,bond,5407.063965,300000,"mofs/train_pool_valid/qmof-4090ce1.cif"
278,15020,-26.754072,16,bond,391.982086,300000,"mofs/train_pool_valid/qmof-6332593.cif"
279,15042,-34.223446,22,bond,231.899734,300000,"mofs/train_pool_valid/qmof-a4921a2.cif"
280,15077,-61.479155,35,bond,118.635620,300000,"mofs/train_pool_valid/qmof-588da82.cif"
281,15113,-65.500828,36,bond,132.934967,300000,"mofs/train_pool_valid/qmof-19ab512.cif"
282,15132,-32.964709,19,bond,696.804626,300000,"mofs/train_pool_valid/qmof-9d7aabd.cif"
283,15217,-140.610083,85,bond,1294.662354,300000,"mofs/train_pool_valid/qmof-c4350d4.cif"
284,15245,-55.976860,28,bond,771.351868,300000,"mofs/train_pool_valid/qmof-21e5b1b.cif"
285,15280,-47.947805,35,bond,78.765923,300000,"mofs/train_pool_valid/qmof-11dbcc3.cif"
286,15304,-43.015009,24,bond,242.661285,300000,"mofs/train_pool_valid/qmof-e8a8d02.cif"
287,15324,-43.155654,20,bond,72.110321,300000,"mofs/train_pool_valid/qmof-c0a33f9.cif"
288,15344,-28.271874,20,bond,2046.737549,300000,"mofs/train_pool_valid/qmof-04bc54b.cif"
289,15387,-71.922882,43,bond,149.242432,300000,"mofs/train_pool_valid/qmof-2021dad.cif"
290,15411,-45.109482,24,bond,112.054344,300000,"mofs/train_pool_valid/qmof-53abb6f.cif"
291,15445,-55.265462,34,bond,125.830070,300000,"mofs/train_pool_valid/qmof-3a04018.cif"
292,15490,-73.575942,45,bond,88.790321,300000,"mofs/train_pool_valid/qmof-8fdd4e6.cif"
293,15509,-34.875540,19,bond,82.541359,300000,"mofs/train_pool_valid/qmof-ad02239.cif"
294,15558,-61.146536,49,bond,415.667603,300000,"mofs/train_pool_valid/qmof-ab953dd.cif"
295,15588,-52.175983,30,bond,101.520340,300000,"mofs/train_pool_valid/qmof-4a6e2c5.cif"
296,15650,-79.844152,62,bond,8720.678711,300000,"mofs/train_pool_valid/qmof-8deddd1.cif"
297,15682,-52.460668,32,bond,4494.128906,300000,"mofs/train_pool_valid/qmof-14872a0.cif"
298,15695,-25.187178,13,bond,64.593620,300000,"mofs/train_pool_valid/qmof-398c96b.cif"
299,15732,-60.106713,37,bond,79.186981,300000,"mofs/train_pool_valid/qmof-855c443.cif"
300,15760,-47.147876,28,bond,2094.075684,300000,"mofs/train_pool_valid/qmof-00a989b.cif"
301,15795,-46.214338,35,bond,223.457947,300000,"mofs/train_pool_valid/qmof-8a007d6.cif"
302,15808,-21.970437,13,bond,113.211647,300000,"mofs/train_pool_valid/qmof-5d740ae.cif"
303,15842,-57.009404,34,bond,184.729126,300000,"mofs/train_pool_valid/qmof-a1f00d0.cif"
304,15878,-59.349718,36,bond,150.714478,300000,"mofs/train_pool_valid/qmof-656c2ee.cif"
305,15929,-91.828839,51,bond,4285.591309,300000,"mofs/train_pool_valid/qmof-957ace9.cif"
306,15937,-16.862001,8,bond,116.738716,300000,"mofs/train_pool_valid/qmof-f94dd0a.cif"
307,15964,-47.038808,27,bond,58.360092,300000,"mofs/train_pool_valid/qmof-c659bd8.cif"
308,16004,-62.073269,40,bond,29573.466797,300000,"mofs/train_pool_valid/qmof-ec58109.cif"
309,16021,-31.693580,17,bond,65.870911,300000,"mofs/train_pool_valid/qmof-ad473d2.cif"
310,16037,-24.148049,16,bond,98.582977,300000,"mofs/train_pool_valid/qmof-35a1fbe.cif"
311,16057,-36.046336,20,bond,74.265831,300000,"mofs/train_pool_valid/qmof-4268462.cif"
312,16107,-67.358885,50,bond,2481.676514,300000,"mofs/train_pool_valid/qmof-697b32a.cif"
313,16125,-32.348904,18,bond,121.813599,300000,"mofs/train_pool_valid/qmof-4c0e216.cif"
314,16163,-53.066715,38,bond,28462.833984,300000,"mofs/train_pool_valid/qmof-146d007.cif"
315,16215,-89.058412,52,bond,121.148743,300000,"mofs/train_pool_valid/qmof-ceadfbb.cif"
316,16255,-58.036334,40,bond,3769.694336,300000,"mofs/train_pool_valid/qmof-c101b80.cif"
317,16277,-39.803136,22,bond,164.464264,300000,"mofs/train_pool_valid/qmof-14fbfb7.cif"
318,16317,-65.593907,40,bond,172.997131,300000,"mofs/train_pool_valid/qmof-6fe63c6.cif"
319,16371,-63.162698,54,bond,411.104523,300000,"mofs/train_pool_valid/qmof-141e1b5.cif"
320,16469,-100.771530,98,bond,135.675552,300000,"mofs/train_pool_valid/qmof-11afcfb.cif"
321,16484,-25.281829,15,bond,42.827354,300000,"mofs/train_pool_valid/qmof-d083099.cif"
322,16537,-79.042505,53,bond,2621.701660,300000,"mofs/train_pool_valid/qmof-a9a00b7.cif"
323,16569,-55.460085,32,bond,591.376648,300000,"mofs/train_pool_valid/qmof-b2fbb84.cif"
324,16600,-41.310809,31,bond,907.801208,300000,"mofs/train_pool_valid/qmof-bdfa60b.cif"
325,16657,-66.973353,57,bond,8282.462891,300000,"mofs/train_pool_valid/qmof-369bb4b.cif"
326,16691,-50.416538,34,bond,187.534607,300000,"mofs/train_pool_valid/qmof-13fccf0.cif"
327,16718,-42.500895,27,bond,20054.125000,300000,"mofs/train_pool_valid/qmof-b532d2c.cif"
328,16776,-87.277737,58,bond,46.057919,300000,"mofs/train_pool_valid/qmof-1aec1d8.cif"
329,16828,-89.691854,52,bond,150.404449,300000,"mofs/train_pool_valid/qmof-41521ed.cif"
330,16902,-110.550239,74,bond,873.387024,300000,"mofs/train_pool_valid/qmof-170e722.cif"
331,16938,-55.384477,36,bond,150.052048,300000,"mofs/train_pool_valid/qmof-d44c3fa.cif"
332,16998,-81.297618,60,bond,13027.746094,300000,"mofs/train_pool_valid/qmof-16f3c20.cif"
333,17053,-84.646887,55,bond,8614.567383,300000,"mofs/train_pool_valid/qmof-f172a75.cif"
334,17100,-75.468252,47,bond,492.542419,300000,"mofs/train_pool_valid/qmof-533fc1b.cif"
335,17143,-61.452713,43,bond,2382.897705,300000,"mofs/train_pool_valid/qmof-8edd41c.cif"
336,17195,-91.699750,52,bond,63.334454,300000,"mofs/train_pool_valid/qmof-293c249.cif"
337,17247,-71.553988,52,bond,13793.117188,300000,"mofs/train_pool_valid/qmof-cb5e0c8.cif"
338,17288,-70.836499,41,bond,383.587006,300000,"mofs/train_pool_valid/qmof-56e34ef.cif"
339,17332,-87.167011,44,bond,2541.979980,300000,"mofs/train_pool_valid/qmof-cea3393.cif"
340,17412,-112.846542,80,bond,3084.827637,300000,"mofs/train_pool_valid/qmof-d417dab.cif"
341,17439,-46.082286,27,bond,69.121773,300000,"mofs/train_pool_valid/qmof-0e40af0.cif"
342,17490,-72.013799,51,bond,182.887360,300000,"mofs/train_pool_valid/qmof-dcc1e81.cif"
343,17513,-34.700369,23,bond,84.800499,300000,"mofs/train_pool_valid/qmof-1bc3b06.cif"
344,17550,-58.084986,37,bond,9038.594727,300000,"mofs/train_pool_valid/qmof-94199a7.cif"
345,17577,-40.168746,27,bond,181.796967,300000,"mofs/train_pool_valid/qmof-eab170f.cif"
346,17612,-48.421795,35,bond,105.702133,300000,"mofs/train_pool_valid/qmof-d062e47.cif"
347,17655,-48.826987,43,bond,1445.657837,300000,"mofs/train_pool_valid/qmof-c97afc4.cif"
348,17701,-65.669094,46,bond,614.539551,300000,"mofs/train_pool_valid/qmof-bae1677.cif"
349,17727,-36.400363,26,bond,147.571640,300000,"mofs/train_pool_valid/qmof-70e1be7.cif"
350,17781,-64.516671,54,bond,132.634201,300000,"mofs/train_pool_valid/qmof-5c28337.cif"
351,17813,-62.720948,32,bond,174.570740,300000,"mofs/train_pool_valid/qmof-4780535.cif"
352,17860,-66.473854,47,bond,171.739334,300000,"mofs/train_pool_valid/qmof-efa5caa.cif"
353,17887,-36.853161,27,bond,73.508568,300000,"mofs/train_pool_valid/qmof-7006a4a.cif"
354,17925,-68.051447,38,bond,158.357590,300000,"mofs/train_pool_valid/qmof-54bfc04.cif"
355,17961,-53.906954,36,bond,157.038422,300000,"mofs/train_pool_valid/qmof-5d8b5d1.cif"
356,17995,-50.450376,34,bond,1674.968262,300000,"mofs/train_pool_valid/qmof-8bf30fc.cif"
357,18028,-46.135651,33,bond,866.296265,300000,"mofs/train_pool_valid/qmof-2d48467.cif"
358,18073,-61.066296,45,bond,734.273621,300000,"mofs/train_pool_valid/qmof-f04c67c.cif"
359,18092,-37.064377,19,bond,117.280212,300000,"mofs/train_pool_valid/qmof-e603480.cif"
360,18126,-43.317109,34,bond,24479.138672,300000,"mofs/train_pool_valid/qmof-6b03e0d.cif"
361,18175,-61.958857,49,bond,2128.790283,300000,"mofs/train_pool_valid/qmof-a2d95c3.cif"
362,18187,-21.559230,12,bond,34.678230,300000,"mofs/train_pool_valid/qmof-70ccc93.cif"
363,18207,-30.787388,20,bond,85.668938,300000,"mofs/train_pool_valid/qmof-18aa959.cif"
364,18227,-24.793646,20,bond,228.573059,300000,"mofs/train_pool_valid/qmof-02d78c0.cif"
365,18255,-48.687966,28,bond,75.094383,300000,"mofs/train_pool_valid/qmof-a3576ea.cif"
366,18278,-31.454089,23,bond,356.514160,300000,"mofs/train_pool_valid/qmof-dd61915.cif"
367,18302,-35.071119,24,bond,102.398567,300000,"mofs/train_pool_valid/qmof-c8d887d.cif"
368,18334,-43.568227,32,bond,424.630859,300000,"mofs/train_pool_valid/qmof-2273e9b.cif"
369,18380,-64.163034,46,bond,1689.485596,300000,"mofs/train_pool_valid/qmof-18f2276.cif"
370,18418,-25.500319,38,bond,264.036713,300000,"mofs/train_pool_valid/qmof-bff657f.cif"
371,18448,-38.505874,30,bond,133.725113,300000,"mofs/train_pool_valid/qmof-4a4ca58.cif"
372,18492,-57.813683,44,bond,1999.599243,300000,"mofs/train_pool_valid/qmof-b46f474.cif"
373,18509,-27.326407,17,bond,133.448090,300000,"mofs/train_pool_valid/qmof-5d740ae.cif"
374,18573,-106.030955,64,bond,1613.115967,300000,"mofs/train_pool_valid/qmof-2dfbd1a.cif"
375,18602,-39.699228,29,bond,213.124451,300000,"mofs/train_pool_valid/qmof-7ba1c40.cif"
376,18625,-33.289462,23,bond,129.403870,300000,"mofs/train_pool_valid/qmof-172319f.cif"
377,18669,-61.059463,44,bond,144.402390,300000,"mofs/train_pool_valid/qmof-566c8f2.cif"
378,18709,-58.642687,40,bond,77.565025,300000,"mofs/train_pool_valid/qmof-821f27d.cif"
379,18746,-49.344960,37,bond,335.735413,300000,"mofs/train_pool_valid/qmof-6551f9b.cif"
380,18787,-60.594133,41,bond,364.348053,300000,"mofs/train_pool_valid/qmof-36a49d4.cif"
381,18816,-45.605244,29,bond,214.210175,300000,"mofs/train_pool_valid/qmof-9b4b8a0.cif"
382,18881,-84.946068,65,bond,232.078629,300000,"mofs/train_pool_valid/qmof-c12e218.cif"
383,18909,-39.111266,28,bond,542.984558,300000,"mofs/train_pool_valid/qmof-fbdcd4f.cif"
384,18952,-73.410229,43,bond,1481.670166,300000,"mofs/train_pool_valid/qmof-6bca146.cif"
385,18973,-37.044254,21,bond,72.521973,300000,"mofs/train_pool_valid/qmof-da3b4fb.cif"
386,19016,-52.074582,43,bond,3545.038818,300000,"mofs/train_pool_valid/qmof-e948ad8.cif"
387,19046,-38.256580,30,bond,194.933426,300000,"mofs/train_pool_valid/qmof-bd46da1.cif"
388,19090,-51.723846,44,bond,3250.596924,300000,"mofs/train_pool_valid/qmof-0249469.cif"
389,19128,-44.388707,38,bond,1214.744873,300000,"mofs/train_pool_valid/qmof-eef52fd.cif"
390,19139,-18.512137,11,bond,72.738159,300000,"mofs/train_pool_valid/qmof-c5c5ac9.cif"
391,19170,-39.326951,31,bond,147.944107,300000,"mofs/train_pool_valid/qmof-6ab4305.cif"
392,19223,-72.059980,53,bond,1146.215454,300000,"mofs/train_pool_valid/qmof-ecdafb4.cif"
393,19242,-36.929622,19,bond,136.340378,300000,"mofs/train_pool_valid/qmof-235238b.cif"
394,19271,-40.679695,29,bond,195.493073,300000,"mofs/train_pool_valid/qmof-2e932db.cif"
395,19300,-44.084027,29,bond,129.886261,300000,"mofs/train_pool_valid/qmof-5d3e22d.cif"
396,19380,-87.506532,80,bond,97091.585938,300000,"mofs/train_pool_valid/qmof-27baed2.cif"
397,19403,-32.180873,23,bond,1577.730713,300000,"mofs/train_pool_valid/qmof-249c513.cif"
398,19431,-38.885089,28,bond,149.600250,300000,"mofs/train_pool_valid/qmof-c5532d8.cif"
399,19464,-37.026342,33,bond,11657.497070,300000,"mofs/train_pool_valid/qmof-35e0b44.cif"
400,19513,-83.990841,49,bond,99.510071,300000,"mofs/train_pool_valid/qmof-6052971.cif"
401,19531,-25.606836,18,bond,68.717087,300000,"mofs/train_pool_valid/qmof-644aab4.cif"
402,19554,-36.751001,23,bond,53.036045,300000,"mofs/train_pool_valid/qmof-d7ad42d.cif"
403,19582,-46.680620,28,bond,74.634285,300000,"mofs/train_pool_valid/qmof-4949753.cif"
404,19612,-43.846468,30,bond,156.131348,300000,"mofs/train_pool_valid/qmof-79c2418.cif"
405,19663,-57.847952,51,bond,1205.604492,300000,"mofs/train_pool_valid/qmof-4716b44.cif"
406,19726,-72.767967,63,bond,65671.828125,300000,"mofs/train_pool_valid/qmof-f57bb3b.cif"
407,19755,-48.442492,29,bond,101.366493,300000,"mofs/train_pool_valid/qmof-e1aeb8c.cif"
408,19780,-38.863705,25,bond,91.387566,300000,"mofs/train_pool_valid/qmof-5d1aafb.cif"
409,19805,-34.677403,25,bond,143.745163,300000,"mofs/train_pool_valid/qmof-b4566a8.cif"
410,19918,-156.100420,113,bond,193.908829,300000,"mofs/train_pool_valid/qmof-ae10753.cif"
411,19961,-59.607290,43,bond,357.996613,300000,"mofs/train_pool_valid/qmof-5904229.cif"
412,19992,-36.802833,31,bond,632.332092,300000,"mofs/train_pool_valid/qmof-11e1ff2.cif"
413,20009,-25.407638,17,bond,203.906540,300000,"mofs/train_pool_valid/qmof-1fe6988.cif"
414,20061,-77.614564,52,bond,167.671112,300000,"mofs/train_pool_valid/qmof-e1b5da8.cif"
415,20087,-39.276148,26,bond,3754.963135,300000,"mofs/train_pool_valid/qmof-95aa0a6.cif"
416,20135,-62.112538,48,bond,408.262848,300000,"mofs/train_pool_valid/qmof-6288836.cif"
417,20166,-56.010881,31,bond,64.351616,300000,"mofs/train_pool_valid/qmof-0f89a96.cif"
418,20201,-49.426906,35,bond,943.014038,300000,"mofs/train_pool_valid/qmof-0133865.cif"
419,20250,-74.363857,49,bond,5047.247070,300000,"mofs/train_pool_valid/qmof-76724f2.cif"
420,20298,-73.040894,48,bond,286.758942,300000,"mofs/train_pool_valid/qmof-2d365d4.cif"
421,20341,-52.375466,43,bond,97.849335,300000,"mofs/train_pool_valid/qmof-e297624.cif"
422,20423,-119.144531,82,bond,1123.250977,300000,"mofs/train_pool_valid/qmof-5c67a6f.cif"
423,20463,-53.429500,40,bond,123.704063,300000,"mofs/train_pool_valid/qmof-380a2f6.cif"
424,20546,-128.596507,83,bond,899.784851,300000,"mofs/train_pool_valid/qmof-9cec9af.cif"
425,20589,-78.321238,43,bond,307.487610,300000,"mofs/train_pool_valid/qmof-c49f101.cif"
426,20615,-40.058679,26,bond,73.627205,300000,"mofs/train_pool_valid/qmof-fc77380.cif"
427,20633,-28.930315,18,bond,199.708817,300000,"mofs/train_pool_valid/qmof-976bca8.cif"
428,20663,-40.702142,30,bond,146.901749,300000,"mofs/train_pool_valid/qmof-c7ff037.cif"
429,20709,-59.518795,46,bond,459.142273,300000,"mofs/train_pool_valid/qmof-02ef78f.cif"
430,20750,-73.531189,41,bond,480.602814,300000,"mofs/train_pool_valid/qmof-267b04e.cif"
431,20820,-96.820432,70,bond,97.117226,300000,"mofs/train_pool_valid/qmof-1991ed6.cif"
432,20861,-59.116707,41,bond,9237.003906,300000,"mofs/train_pool_valid/qmof-f6ebd2b.cif"
433,20892,-50.194045,31,bond,131.483368,300000,"mofs/train_pool_valid/qmof-33e82fb.cif"
434,20923,-46.565325,31,bond,1687.567749,300000,"mofs/train_pool_valid/qmof-c221ada.cif"
435,20955,-55.655614,32,bond,67.375717,300000,"mofs/train_pool_valid/qmof-0d3e46d.cif"
436,21024,-106.270797,69,bond,179.982376,300000,"mofs/train_pool_valid/qmof-8205831.cif"
437,21075,-68.989093,51,bond,253.963821,300000,"mofs/train_pool_valid/qmof-d01208e.cif"
438,21155,-106.687989,80,bond,36113.078125,300000,"mofs/train_pool_valid/qmof-c4f3917.cif"
439,21206,-67.670553,51,bond,182.532578,300000,"mofs/train_pool_valid/qmof-33a12c7.cif"
440,21232,-32.453645,26,bond,1561.395508,300000,"mofs/train_pool_valid/qmof-980b76e.cif"
441,21284,-81.258635,52,bond,133.711075,300000,"mofs/train_pool_valid/qmof-2bdd6ef.cif"
442,21320,-70.136516,36,bond,118.865341,300000,"mofs/train_pool_valid/qmof-0eb9cc3.cif"
443,21342,-40.035282,22,bond,202.450058,300000,"mofs/train_pool_valid/qmof-6dfba5c.cif"
444,21386,-56.183911,44,bond,1007.393555,300000,"mofs/train_pool_valid/qmof-80b4f23.cif"
445,21449,-92.709828,63,bond,1175.357300,300000,"mofs/train_pool_valid/qmof-0e45b30.cif"
446,21505,-87.789402,56,bond,73121.265625,300000,"mofs/train_pool_valid/qmof-7e7dcc4.cif"
447,21525,-32.043975,20,bond,3694.436035,300000,"mofs/train_pool_valid/qmof-4920099.cif"
448,21553,-37.603253,28,bond,1137.222290,300000,"mofs/train_pool_valid/qmof-f3e35fe.cif"
449,21596,-62.440165,43,bond,1066.360352,300000,"mofs/train_pool_valid/qmof-5876e46.cif"
450,21620,-39.136367,24,bond,501.811798,300000,"mofs/train_pool_valid/qmof-ee6ba02.cif"
451,21657,-56.655814,37,bond,365.973541,300000,"mofs/train_pool_valid/qmof-2306507.cif"
452,21702,-63.000794,45,bond,3230.108398,300000,"mofs/train_pool_valid/qmof-7d02795.cif"
453,21745,-51.337703,43,bond,199.933151,300000,"mofs/train_pool_valid/qmof-c7baecd.cif"
454,21779,-54.639515,34,bond,129.324432,300000,"mofs/train_pool_valid/qmof-8fdd4e6.cif"
455,21814,-55.524037,35,bond,271.355743,300000,"mofs/train_pool_valid/qmof-dd2ad17.cif"
456,21857,-66.822468,43,bond,1114.870361,300000,"mofs/train_pool_valid/qmof-358ca87.cif"
457,21892,-64.144473,35,bond,36.192623,300000,"mofs/train_pool_valid/qmof-53cae43.cif"
458,21935,-71.431816,43,bond,1819.569092,300000,"mofs/train_pool_valid/qmof-387c271.cif"
459,21985,-75.583842,50,bond,9331.147461,300000,"mofs/train_pool_valid/qmof-3d6fcc8.cif"
460,22004,-30.082212,19,bond,75.584381,300000,"mofs/train_pool_valid/qmof-918c8d1.cif"
461,22038,-54.260398,34,bond,224.485260,300000,"mofs/train_pool_valid/qmof-08ea2da.cif"
